,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_range,monthlycharges_range
3854,Female,0,No,No,15,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,702000.01,No,13 - 24,41 - 60
3855,Female,0,No,No,55,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,20803020.0705,No,49 - 60,41 - 60
3856,Female,0,No,No,11,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,407020.0205,No,1 - 12,41 - 60
3857,Female,0,Yes,Yes,17,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,10406000.0605,Yes,13 - 24,81 - 100
3858,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,10303060.0305,No,61 - 72,1 - 20
3859,Female,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,60308080.0605,No,61 - 72,81 - 100
3860,Female,0,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,105030.0005,Yes,1 - 12,61 - 80
3861,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,607070.09,No,25 - 36,1 - 20
3862,Female,0,No,No,17,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,10106050.06,No,13 - 24,61 - 80
3863,Female,0,No,No,21,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,20101090.05,Yes,13 - 24,101 - 120
3864,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,902010.0505,No,37 - 48,1 - 20
3865,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,7020.0,No,1 - 12,21 - 40
3866,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,6080.0305,No,1 - 12,1 - 20
3867,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,804070.0205,No,37 - 48,1 - 20
3868,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,4040.0,No,1 - 12,41 - 60
3869,Female,0,Yes,Yes,44,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,40209050.0305,No,37 - 48,81 - 100
3870,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,103050.0,Yes,1 - 12,21 - 40
3871,Male,0,No,No,24,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,10400000.0505,Yes,13 - 24,41 - 60
3872,Female,0,No,Yes,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,6090.0605,Yes,1 - 12,61 - 80
3873,Female,0,No,No,18,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,10308000.04,No,13 - 24,61 - 80
3874,Female,0,No,No,10,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,10006000.02,Yes,1 - 12,101 - 120
3875,Female,0,Yes,No,65,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,40308060.02,No,61 - 72,61 - 80
3876,Female,1,No,No,1,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,8060.0,Yes,1 - 12,81 - 100
3877,Female,0,No,No,53,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,50708050.05,Yes,49 - 60,101 - 120
3878,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,5020.0005,No,1 - 12,21 - 40
3879,Male,0,Yes,No,33,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,20001080.04,No,25 - 36,61 - 80
3880,Male,0,No,No,3,No,No phone service,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,7090.0405,Yes,1 - 12,21 - 40
3881,Female,0,No,No,34,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,20702070.03,No,25 - 36,81 - 100
3882,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,206030.0605,No,13 - 24,1 - 20
3883,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,207050.04,No,13 - 24,21 - 40
3884,Male,1,Yes,No,46,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,20801060.0605,Yes,37 - 48,61 - 80
3885,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,503080.05,No,13 - 24,21 - 40
3886,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,904080.09,No,37 - 48,1 - 20
3887,Male,0,No,Yes,17,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,804060.08,No,13 - 24,41 - 60
3888,Female,0,Yes,Yes,49,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,40708030.05,Yes,49 - 60,81 - 100
3889,Male,1,Yes,No,59,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,20909070.0405,No,49 - 60,41 - 60
3890,Female,0,No,No,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,50809070.04,No,61 - 72,81 - 100
3891,Male,0,No,No,11,No,No phone service,Yes,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,407000.06,Yes,1 - 12,41 - 60
3892,Male,0,No,No,10,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,502040.05,No,1 - 12,41 - 60
3893,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,206090.0605,No,1 - 12,21 - 40
3894,Male,0,No,No,45,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,40704000.0,Yes,37 - 48,101 - 120
3895,Female,0,Yes,Yes,39,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,20304010.05,No,37 - 48,61 - 80
3896,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,10708090.0605,No,61 - 72,21 - 40
3897,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,10602060.04,No,61 - 72,21 - 40
3898,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800000.03,No,25 - 36,21 - 40
3899,Male,1,No,No,67,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,50006000.0805,No,61 - 72,61 - 80
3900,Male,0,Yes,Yes,37,No,No phone service,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,10404080.08,Yes,37 - 48,41 - 60
3901,Male,0,Yes,Yes,49,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,40205040.0805,Yes,49 - 60,81 - 100
3902,Female,0,Yes,No,9,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,406060.06,No,1 - 12,41 - 60
3903,Male,0,Yes,No,52,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,40602070.08,No,49 - 60,81 - 100
3904,Female,0,No,No,70,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,60803080.06,No,61 - 72,101 - 120
3905,Male,0,No,No,1,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,8050.0,No,1 - 12,81 - 100
3906,Female,1,No,No,14,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,10100010.0805,Yes,13 - 24,81 - 100
3907,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,4040.03,No,1 - 12,41 - 60
3908,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,2000.02,Yes,1 - 12,21 - 40
3909,Female,0,No,No,52,Yes,Yes,Yes,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,40209070.06,No,49 - 60,81 - 100
3910,Male,0,No,No,6,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,401040.01,No,1 - 12,61 - 80
3911,Male,0,Yes,No,7,No,No phone service,Yes,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,205060.06,No,1 - 12,21 - 40
3912,Female,1,No,No,47,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,30906090.0305,Yes,37 - 48,81 - 100
3913,Female,0,No,No,26,Yes,No,Yes,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,20207040.01,No,25 - 36,81 - 100
3914,Male,0,Yes,Yes,25,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,10209060.08,No,25 - 36,41 - 60
3915,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,10206080.0805,No,61 - 72,1 - 20
3916,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,80109020.06,No,61 - 72,101 - 120
3917,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,5090.0205,No,1 - 12,1 - 20
3918,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,10104070.0805,No,49 - 60,1 - 20
3919,Male,0,No,No,67,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,40306010.0505,No,61 - 72,61 - 80
3920,Female,1,No,No,26,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,20000060.01,No,25 - 36,81 - 100
3921,Female,0,No,No,27,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,20007080.0905,No,25 - 36,81 - 100
3922,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,70600090.0705,No,61 - 72,101 - 120
3923,Female,0,No,No,6,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,408070.0005,No,1 - 12,81 - 100
3924,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,10201080.0405,No,61 - 72,21 - 40
3925,Male,0,No,No,20,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,10401060.02,No,13 - 24,61 - 80
3926,Male,0,No,No,6,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,408030.03,No,1 - 12,81 - 100
3927,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,10203040.06,No,49 - 60,21 - 40
3928,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,10301010.06,No,61 - 72,1 - 20
3929,Male,1,Yes,No,62,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,50601080.03,No,61 - 72,81 - 100
3930,Female,0,No,No,72,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,60108050.0105,No,61 - 72,81 - 100
3931,Male,1,Yes,No,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,10203070.0805,Yes,13 - 24,101 - 120
3932,Male,0,Yes,No,5,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,409080.01,Yes,1 - 12,81 - 100
3933,Male,1,No,No,3,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,209040.0405,Yes,1 - 12,101 - 120
3934,Female,1,Yes,No,26,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,20308010.0505,Yes,25 - 36,81 - 100
3935,Male,1,No,No,13,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,708080.0305,No,13 - 24,61 - 80
3936,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,705060.04,No,37 - 48,1 - 20
3937,Female,1,Yes,No,8,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,601030.04,Yes,1 - 12,81 - 100
3938,Male,1,Yes,Yes,34,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,30602050.02,No,25 - 36,101 - 120
3939,Male,0,No,No,18,No,No phone service,Yes,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,505000.0305,No,13 - 24,21 - 40
3940,Male,0,Yes,Yes,56,Yes,No,Yes,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,40709030.08,No,49 - 60,81 - 100
3941,Female,0,No,No,36,No,No phone service,Yes,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,10206070.02,No,25 - 36,21 - 40
3942,Female,0,Yes,No,9,No,No phone service,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,404020.02,Yes,1 - 12,41 - 60
3943,Male,0,No,No,1,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,8040.0805,Yes,1 - 12,81 - 100
3944,Male,0,No,No,12,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,605040.0805,Yes,1 - 12,41 - 60
3945,Female,1,Yes,Yes,57,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,50506070.0405,No,49 - 60,81 - 100
3946,Female,0,No,No,42,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,30106000.0505,Yes,37 - 48,61 - 80
3947,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,704000.03,Yes,25 - 36,21 - 40
3948,Male,0,Yes,No,70,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,50700060.02,No,61 - 72,81 - 100
3949,Female,0,No,No,68,No,No phone service,Yes,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,30008050.0305,No,61 - 72,41 - 60
3950,Male,0,No,Yes,1,No,No phone service,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,2040.07,No,1 - 12,21 - 40
3951,Female,0,No,No,37,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,30504010.04,No,37 - 48,101 - 120
3952,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,8040.02,No,1 - 12,21 - 40
3953,Male,0,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,5000.07,No,1 - 12,41 - 60
3954,Male,0,No,No,20,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,10106050.0505,No,13 - 24,41 - 60
3955,Male,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,40805050.0305,No,61 - 72,61 - 80
3956,Female,0,No,No,31,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,20800060.09,Yes,25 - 36,81 - 100
3957,Male,1,Yes,No,18,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,10402020.0605,Yes,13 - 24,81 - 100
3958,Male,0,Yes,No,11,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,600080.0105,No,1 - 12,41 - 60
3959,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,604010.0305,No,25 - 36,1 - 20
3960,Female,1,No,No,62,Yes,Yes,Yes,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,40905090.0105,No,61 - 72,81 - 100
3961,Female,0,No,No,1,No,No phone service,Yes,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,3050.09,No,1 - 12,21 - 40
3962,Male,0,Yes,No,16,Yes,No,Yes,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,10302010.03,No,13 - 24,81 - 100
3963,Male,0,Yes,Yes,22,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,10606030.0705,No,13 - 24,81 - 100
3964,Female,0,Yes,Yes,49,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,30002040.0105,No,49 - 60,61 - 80
3965,Male,0,Yes,Yes,36,Yes,No,Yes,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,20108080.05,No,25 - 36,61 - 80
3966,Male,0,Yes,No,42,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,40103080.0005,Yes,37 - 48,101 - 120
3967,Male,1,No,No,4,No,No phone service,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,100020.05,Yes,1 - 12,21 - 40
3968,Female,0,No,No,12,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,807020.0605,Yes,1 - 12,61 - 80
3969,Female,0,No,No,31,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,20702040.0205,No,25 - 36,81 - 100
3970,Male,0,Yes,No,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,401030.0205,No,1 - 12,81 - 100
3971,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,10307040.02,No,61 - 72,21 - 40
3972,Female,1,No,No,15,Yes,Yes,Yes,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,705070.01,Yes,13 - 24,41 - 60
3973,Male,0,No,No,64,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,60609020.0605,No,61 - 72,101 - 120
3974,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,201080.05,No,1 - 12,21 - 40
3975,Male,0,Yes,Yes,7,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,600080.08,Yes,1 - 12,81 - 100
3976,Male,0,No,No,29,No,No phone service,Yes,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,10000040.0705,No,25 - 36,21 - 40
3977,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,10102050.06,No,49 - 60,21 - 40
3978,Female,0,No,No,46,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,30804070.06,No,37 - 48,81 - 100
3979,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,907080.0,No,49 - 60,1 - 20
3980,Female,0,No,No,17,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,10308070.0305,No,13 - 24,81 - 100
3981,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,704060.0005,No,37 - 48,21 - 40
3982,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,300040.06,No,13 - 24,1 - 20
3983,Female,0,No,No,22,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,10009080.0805,No,13 - 24,41 - 60
3984,Male,0,Yes,No,14,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,10103090.02,Yes,13 - 24,81 - 100
3985,Female,0,Yes,No,57,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,40306080.0905,No,49 - 60,61 - 80
3986,Male,1,No,No,11,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,802070.07,No,1 - 12,81 - 100
3987,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,2000.0305,No,1 - 12,21 - 40
3988,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,206020.0005,No,1 - 12,21 - 40
3989,Male,1,Yes,No,3,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,207090.0505,Yes,1 - 12,81 - 100
3990,Male,0,No,Yes,36,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,30501020.05,No,25 - 36,81 - 100
3991,Male,0,No,No,16,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,10408030.0205,Yes,13 - 24,81 - 100
